dataset,classifier,explainer,threshold,general_idx_run_1,general_idx_run_2,general_idx_run_3,general_idx_run_4,general_idx_run_5,general_idx_run_6,general_idx_run_7,general_idx_run_8,general_idx_run_9,general_idx_run_10,true_idx_run_1,true_idx_run_2,true_idx_run_3,true_idx_run_4,true_idx_run_5,true_idx_run_6,true_idx_run_7,true_idx_run_8,true_idx_run_9,true_idx_run_10,false_idx_run_1,false_idx_run_2,false_idx_run_3,false_idx_run_4,false_idx_run_5,false_idx_run_6,false_idx_run_7,false_idx_run_8,false_idx_run_9,false_idx_run_10,general_mean,true_mean,false_mean
cicids17,CatBoost,lime,1.0,0.9983538461538463,0.9980461538461538,0.9979384615384616,0.9979692307692307,0.9980307692307693,0.9978153846153845,0.9980769230769231,0.9978923076923076,0.9981846153846154,0.9979846153846154,0.9980615384615384,0.998323076923077,0.998,0.9978461538461538,0.9982000000000001,0.9982153846153846,0.9979692307692307,0.9983692307692309,0.9979384615384616,0.9979384615384616,0.99833081950729,0.9980693815987935,0.9981297134238309,0.9980693815987933,0.9980492709904475,0.9980894922071393,0.9981498240321769,0.9982101558572146,0.9981297134238309,0.9976068376068377,0.9980292307692308,0.998086153846154,0.9980834590246357
cicids17,CatBoost,shap,0.0,0.2714923076923077,0.312,0.2899846153846154,0.2994769230769231,0.2733076923076923,0.28838461538461535,0.30127692307692316,0.3250153846153846,0.2899384615384616,0.2850923076923077,0.2647538461538462,0.30793846153846155,0.2872153846153846,0.29963076923076926,0.2761538461538462,0.2901692307692308,0.3019846153846154,0.3217846153846154,0.28987692307692303,0.28496923076923075,0.34433383609854196,0.3472900955253897,0.3465460030165913,0.35300150829562593,0.3344796380090498,0.3377978883861237,0.33687280040221224,0.35390648567119154,0.3543690296631473,0.34817496229260936,0.29359692307692303,0.2924476923076923,0.3456772247360482
cicids17,CatBoost,shap,0.1,0.8504615384615386,0.835446153846154,0.8770153846153849,0.8114769230769232,0.8584153846153848,0.8511846153846155,0.9071076923076924,0.7745384615384615,0.7566923076923078,0.7942923076923077,0.8468307692307694,0.832523076923077,0.8739076923076924,0.8079076923076924,0.8537384615384617,0.8492923076923078,0.9046769230769233,0.7734461538461539,0.7548153846153847,0.7917384615384615,0.6326797385620915,0.6465560583207642,0.6310105580693817,0.6516842634489693,0.6318149824032178,0.6388536953242836,0.6358572146807442,0.6446053293112117,0.6425138260432378,0.6346505781799899,0.831663076923077,0.8288876923076925,0.6390226244343891
cicids17,CatBoost,shap,0.2,0.9346000000000001,0.9223384615384618,0.9400461538461539,0.9116307692307694,0.9360307692307693,0.9291076923076923,0.944123076923077,0.8814615384615385,0.8744769230769232,0.9114769230769232,0.933846153846154,0.9216307692307694,0.9380923076923078,0.9113230769230771,0.9347846153846154,0.928723076923077,0.9432153846153847,0.8795230769230771,0.8745692307692309,0.9118000000000002,0.7732327802916038,0.7957164404223228,0.7754650578179989,0.7963197586726999,0.7744595274007039,0.7843740573152338,0.7856812468577175,0.7847360482654602,0.7823227752639519,0.7757667169431876,0.918529230769231,0.9177507692307693,0.782807440925088
cicids17,CatBoost,shap,0.3,0.9547846153846156,0.9504615384615386,0.9596000000000001,0.9469846153846155,0.9566000000000001,0.9526769230769231,0.958923076923077,0.9257384615384617,0.9216769230769233,0.9482769230769231,0.9545538461538463,0.949123076923077,0.9576,0.9454923076923079,0.9559538461538464,0.9518615384615384,0.9574153846153847,0.9253692307692308,0.921646153846154,0.9481846153846155,0.8558873805932632,0.8716540975364506,0.8588637506284565,0.8744494720965309,0.8542785319255909,0.8647159376571143,0.863107088989442,0.865580693815988,0.8598089492207142,0.8572549019607844,0.9475723076923078,0.9467200000000002,0.8625600804424336
cicids17,CatBoost,shap,0.4,0.969,0.9618000000000002,0.9698615384615384,0.9617846153846153,0.9704307692307693,0.9654307692307693,0.9662923076923078,0.9534923076923078,0.9482000000000002,0.9564769230769232,0.9683692307692309,0.9606307692307694,0.9684769230769232,0.9604923076923076,0.9693846153846155,0.964523076923077,0.9658153846153847,0.9533846153846155,0.9474307692307693,0.9562153846153848,0.9015987933634995,0.9096229260935145,0.9067873303167423,0.9168024132730016,0.9019607843137255,0.9082352941176471,0.9104474610356965,0.9103469079939669,0.902262443438914,0.9016591251885372,0.9622769230769231,0.9614723076923077,0.9069723479135245
cicids17,CatBoost,shap,0.5,0.9768307692307693,0.970923076923077,0.9759846153846153,0.9701692307692308,0.9772461538461539,0.9752461538461539,0.9731384615384616,0.9654153846153847,0.9590769230769232,0.9640615384615386,0.9756769230769231,0.9702923076923078,0.9748307692307694,0.9694307692307693,0.9761692307692308,0.9742461538461539,0.9724153846153847,0.9650769230769232,0.9584923076923078,0.9636000000000001,0.9268979386626446,0.9336752136752138,0.9344796380090499,0.936088486676722,0.9286274509803922,0.9335143288084465,0.9389441930618402,0.9334942182001006,0.9298743086978383,0.9253092006033182,0.970809230769231,0.9700230769230769,0.9320904977375566
cicids17,CatBoost,shap,0.6,0.979846153846154,0.9783230769230771,0.9795692307692307,0.9762000000000001,0.9799538461538462,0.9795076923076924,0.9781692307692308,0.9706769230769232,0.966323076923077,0.9706307692307694,0.9791538461538462,0.9774307692307693,0.9784307692307693,0.9756000000000001,0.9789692307692309,0.9784307692307693,0.9773692307692309,0.9700615384615385,0.965846153846154,0.9705692307692309,0.9424635495223731,0.9489190548014078,0.9470688788335847,0.9494821518350931,0.9440120663650076,0.9481548516842634,0.9519155354449472,0.9479336349924585,0.9462845651080944,0.9415384615384617,0.9759200000000001,0.9751861538461538,0.9467772750125691
cicids17,CatBoost,shap,0.7,0.981523076923077,0.9812153846153847,0.9812615384615385,0.9807076923076925,0.9814307692307693,0.9811692307692308,0.9805692307692309,0.9735076923076924,0.9716307692307693,0.975446153846154,0.9812615384615385,0.9804,0.9804615384615386,0.9798307692307693,0.9809076923076924,0.9806307692307694,0.9800153846153846,0.9731076923076923,0.9712769230769231,0.9750153846153846,0.9568828557063851,0.9609451985922575,0.9579688285570638,0.9615082956259428,0.9575465057817999,0.9596782302664655,0.9595173453996984,0.9586928104575164,0.9583710407239819,0.9572046254399197,0.978846153846154,0.9782907692307694,0.958831573655103
cicids17,CatBoost,shap,0.8,0.9830153846153846,0.9827538461538463,0.9828153846153846,0.9825076923076924,0.9829076923076923,0.9824153846153847,0.982123076923077,0.9764153846153847,0.9760307692307693,0.979323076923077,0.9826461538461538,0.9826153846153848,0.982323076923077,0.9823384615384616,0.9825538461538463,0.9821384615384615,0.982123076923077,0.976523076923077,0.9763846153846155,0.979323076923077,0.9702161890397185,0.972166918049271,0.9692307692307692,0.9723278029160383,0.9709803921568628,0.9703971845148317,0.9683056812468578,0.9693112116641528,0.9691302161890397,0.969291101055807,0.9810307692307694,0.9808969230769231,0.970135746606335
cicids17,CatBoost,shap,0.9,0.9839846153846153,0.9837692307692308,0.9837692307692308,0.9836461538461538,0.9838153846153845,0.983646153846154,0.9834307692307693,0.9803384615384616,0.9806923076923079,0.982323076923077,0.9838461538461538,0.9837538461538461,0.9834,0.9836923076923079,0.9835692307692308,0.9834923076923078,0.9835384615384617,0.9805384615384617,0.9808461538461539,0.9822153846153847,0.9792056309703369,0.9797687280040223,0.978562091503268,0.9803519356460533,0.9793262946204123,0.9790849673202614,0.9773554550025139,0.9780794369029664,0.9779788838612369,0.9786827551533432,0.9829415384615384,0.9828892307692308,0.9788396178984415
cicids17,CatBoost,shap,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cicids18,CatBoost,lime,0.0,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872
cicids18,CatBoost,lime,0.1,0.4182857142857143,0.415015873015873,0.4202698412698412,0.4161269841269841,0.41923809523809524,0.41893650793650794,0.4191428571428571,0.41095238095238096,0.41738095238095235,0.41474603174603175,0.4179206349206349,0.4176349206349206,0.4148095238095238,0.41539682539682543,0.4117619047619047,0.41466666666666663,0.41666666666666663,0.4155238095238095,0.41819047619047617,0.41423809523809524,0.4221428571428571,0.4212222222222222,0.421,0.4243174603174603,0.4153968253968254,0.4225555555555555,0.4212380952380952,0.4202380952380952,0.4158412698412699,0.42044444444444445,0.4170095238095238,0.4156809523809524,0.42043968253968245
cicids18,CatBoost,lime,0.2,0.6894603174603173,0.6861746031746031,0.6928253968253969,0.6893650793650793,0.6924285714285714,0.6925079365079364,0.687047619047619,0.6824285714285714,0.6894444444444443,0.6868888888888889,0.6912222222222222,0.6892857142857142,0.6838412698412698,0.6874444444444443,0.6837460317460317,0.686031746031746,0.6894603174603173,0.6847619047619047,0.69,0.6861269841269841,0.6964126984126984,0.689936507936508,0.6925079365079364,0.698047619047619,0.6874126984126984,0.6943809523809523,0.6918571428571427,0.6907936507936507,0.6886507936507936,0.690047619047619,0.6888571428571428,0.6871920634920634,0.692004761904762
cicids18,CatBoost,lime,0.3,0.8368888888888889,0.8351111111111112,0.8357301587301588,0.8370476190476192,0.8390317460317462,0.8390158730158731,0.8353333333333335,0.8315396825396827,0.8376507936507938,0.8342539682539685,0.8380158730158731,0.8351428571428572,0.8344444444444445,0.8365873015873017,0.8323174603174605,0.833809523809524,0.8371111111111114,0.8330793650793653,0.8385079365079366,0.8333809523809526,0.8419523809523811,0.8364126984126985,0.840031746031746,0.841920634920635,0.8355238095238097,0.8396190476190477,0.8382063492063493,0.8375555555555556,0.8360634920634922,0.838952380952381,0.8361603174603175,0.8352396825396827,0.8386238095238097
cicids18,CatBoost,lime,0.4,0.9067142857142859,0.9054603174603176,0.9057619047619048,0.9067142857142859,0.9071269841269843,0.9083015873015875,0.9062063492063493,0.9027142857142859,0.9061587301587304,0.9035238095238096,0.9070793650793653,0.9055238095238096,0.9053015873015875,0.9066031746031747,0.9034761904761905,0.9040317460317463,0.9052698412698414,0.9042857142857145,0.9064920634920636,0.9046507936507937,0.9103968253968255,0.9077301587301588,0.9085079365079366,0.9086666666666667,0.9062857142857145,0.907746031746032,0.9064761904761907,0.9074920634920636,0.9059841269841272,0.9068730158730162,0.9058682539682541,0.9052714285714286,0.9076158730158731
cicids18,CatBoost,lime,0.5,0.9391746031746032,0.937857142857143,0.9374920634920636,0.9393809523809525,0.9400793650793652,0.9401746031746032,0.9390158730158731,0.9371428571428574,0.9380317460317461,0.9372539682539683,0.9390952380952383,0.93784126984127,0.9377460317460318,0.9396666666666668,0.9367777777777779,0.9368888888888889,0.9384603174603176,0.9364920634920636,0.9387777777777778,0.9380317460317461,0.9413492063492064,0.9397142857142857,0.9395396825396827,0.9409365079365081,0.9393650793650795,0.9388571428571428,0.9387301587301587,0.9402857142857143,0.9390952380952382,0.9394920634920636,0.9385603174603177,0.9379777777777779,0.9397365079365081
cicids18,CatBoost,lime,0.6,0.9558095238095239,0.9556190476190477,0.9556507936507938,0.955047619047619,0.9560634920634921,0.9567142857142857,0.9556825396825397,0.9547142857142857,0.9554126984126985,0.9550952380952381,0.9561587301587301,0.9550952380952381,0.9561111111111112,0.9563015873015873,0.9553174603174603,0.9545714285714286,0.9555714285714285,0.9540793650793651,0.9556507936507938,0.9553650793650794,0.9571111111111112,0.9556031746031747,0.9561904761904761,0.9568253968253969,0.9552698412698413,0.9556031746031747,0.9554920634920635,0.9558888888888889,0.9557142857142857,0.9555079365079366,0.9555809523809524,0.9554222222222222,0.9559206349206351
cicids18,CatBoost,lime,0.7,0.9663968253968253,0.9657936507936509,0.9661904761904762,0.9658412698412698,0.9663015873015873,0.9668571428571429,0.9658095238095239,0.9655873015873017,0.9666984126984127,0.965952380952381,0.9658888888888889,0.9653650793650794,0.966031746031746,0.9660634920634921,0.9663174603174602,0.9654603174603175,0.966111111111111,0.9646825396825396,0.9663333333333334,0.9661269841269841,0.9666984126984127,0.965936507936508,0.9665555555555555,0.966984126984127,0.9661269841269841,0.9659047619047619,0.9655079365079365,0.9663809523809523,0.966015873015873,0.9662222222222222,0.9661428571428571,0.9658380952380952,0.9662333333333335
cicids18,CatBoost,lime,0.8,0.9739206349206349,0.9736507936507938,0.9740634920634921,0.974015873015873,0.9739047619047619,0.9742539682539682,0.9736031746031746,0.9735238095238096,0.9743333333333333,0.9738888888888889,0.9743492063492063,0.9733968253968253,0.9736507936507938,0.9738730158730159,0.974047619047619,0.9734761904761905,0.974015873015873,0.9724126984126984,0.9737619047619048,0.974111111111111,0.9742857142857142,0.9738730158730159,0.9741428571428571,0.9746825396825397,0.9736825396825397,0.9735396825396825,0.9736984126984126,0.9738571428571429,0.9739682539682539,0.9736666666666668,0.973915873015873,0.9737095238095236,0.9739396825396825
cicids18,CatBoost,lime,0.9,0.9793968253968253,0.9793492063492063,0.9796825396825397,0.979984126984127,0.9792698412698412,0.980111111111111,0.9794603174603175,0.9795079365079364,0.9799206349206349,0.9796349206349205,0.9798888888888889,0.9796349206349205,0.9796666666666665,0.9795714285714285,0.9796190476190477,0.9795396825396825,0.9795873015873016,0.979111111111111,0.9797460317460317,0.9798253968253968,0.9797460317460318,0.9798888888888888,0.979984126984127,0.980111111111111,0.9800793650793651,0.9798412698412698,0.9801746031746031,0.9797301587301588,0.9795873015873016,0.9796349206349206,0.9796317460317459,0.9796190476190476,0.9798777777777777
cicids18,CatBoost,lime,1.0,0.9978571428571429,0.997920634920635,0.9981904761904762,0.997984126984127,0.9981111111111111,0.9978888888888889,0.9981904761904762,0.9983333333333333,0.9978253968253968,0.997968253968254,0.9982380952380951,0.9976349206349207,0.9978888888888889,0.9979365079365079,0.9981428571428571,0.9981428571428571,0.9978888888888889,0.9983015873015872,0.9983174603174603,0.997904761904762,0.9978888888888889,0.998095238095238,0.9978730158730159,0.9978888888888889,0.998015873015873,0.998,0.998,0.998079365079365,0.9981111111111111,0.998015873015873,0.9980269841269843,0.9980396825396826,0.9979968253968254
cicids18,CatBoost,shap,0.0,0.26709523809523805,0.3052698412698412,0.2863968253968254,0.2967619047619048,0.30653968253968256,0.30344444444444446,0.283968253968254,0.297015873015873,0.3012539682539683,0.31317460317460316,0.26368253968253963,0.30269841269841263,0.28346031746031747,0.2908888888888889,0.3017936507936507,0.2984126984126984,0.27704761904761904,0.290984126984127,0.3005079365079365,0.30057142857142854,0.3306190476190476,0.3677460317460317,0.36888888888888893,0.3584920634920635,0.3712222222222222,0.3476984126984127,0.33560317460317457,0.3565238095238095,0.3657777777777777,0.36561904761904757,0.29609206349206346,0.29100476190476193,0.35681904761904754
cicids18,CatBoost,shap,0.1,0.8291111111111111,0.832968253968254,0.7914126984126985,0.8481269841269843,0.8368571428571429,0.8295555555555556,0.8194603174603176,0.8624761904761906,0.8243968253968255,0.8549523809523811,0.8294285714285715,0.8318412698412698,0.7871746031746032,0.8479682539682539,0.8371904761904763,0.8281587301587302,0.8176825396825398,0.8628412698412699,0.8202539682539683,0.8546507936507938,0.8147460317460318,0.8307619047619048,0.8085396825396827,0.8359523809523811,0.8256825396825398,0.8118253968253969,0.8046666666666668,0.8443809523809526,0.8180793650793651,0.8359047619047619,0.8329317460317462,0.8317190476190477,0.8230539682539684
cicids18,CatBoost,shap,0.2,0.9158888888888889,0.9203015873015875,0.8920793650793651,0.9311746031746032,0.9209523809523812,0.9116825396825399,0.9084603174603176,0.9335555555555557,0.9165714285714287,0.9301111111111112,0.9170793650793653,0.9211111111111113,0.889873015873016,0.9318253968253969,0.9216825396825399,0.9119682539682542,0.907761904761905,0.9351428571428573,0.9148253968253971,0.9307619047619049,0.9027619047619048,0.9095396825396826,0.9026349206349207,0.9136507936507937,0.9095079365079366,0.8973492063492065,0.8929206349206351,0.9153492063492065,0.9031587301587304,0.9155238095238096,0.9180777777777779,0.9182031746031749,0.9062396825396826
cicids18,CatBoost,shap,0.3,0.9402539682539685,0.9473809523809525,0.9358888888888889,0.9495238095238097,0.9455238095238097,0.9404285714285716,0.9415555555555557,0.9498095238095239,0.948936507936508,0.9530634920634922,0.9406666666666668,0.9480158730158731,0.9343809523809525,0.9498253968253969,0.9459206349206349,0.9421111111111113,0.9426825396825398,0.9505555555555557,0.9487777777777778,0.9537460317460318,0.9354444444444445,0.9432539682539683,0.9385079365079366,0.9440158730158731,0.9393333333333335,0.9331746031746033,0.932873015873016,0.941968253968254,0.9417301587301589,0.9427301587301588,0.945236507936508,0.9456682539682542,0.9393031746031747
cicids18,CatBoost,shap,0.4,0.9526349206349207,0.9604920634920635,0.9511269841269843,0.9604761904761905,0.9580952380952381,0.955920634920635,0.9596507936507938,0.9592222222222223,0.9615079365079365,0.9653968253968255,0.953968253968254,0.9613809523809526,0.9512539682539684,0.9611746031746031,0.9585555555555556,0.9572222222222223,0.9600634920634922,0.9597301587301588,0.9614444444444444,0.9666984126984127,0.9529841269841272,0.9577460317460318,0.9496507936507937,0.9568888888888889,0.9561111111111111,0.9539841269841269,0.9554285714285714,0.9568412698412698,0.9582539682539682,0.958936507936508,0.9584523809523808,0.9591492063492065,0.9556825396825397
cicids18,CatBoost,shap,0.5,0.9621587301587301,0.9674285714285713,0.9597460317460318,0.9681587301587301,0.9668412698412698,0.964968253968254,0.9673809523809525,0.9695714285714286,0.9684285714285714,0.9709047619047619,0.9626031746031747,0.9678888888888889,0.9598095238095239,0.9692222222222222,0.9680793650793651,0.9658888888888889,0.9677936507936509,0.9703015873015873,0.968952380952381,0.9716031746031746,0.9598412698412698,0.962936507936508,0.959047619047619,0.9631746031746031,0.9622698412698413,0.9623968253968255,0.9636349206349207,0.9647460317460318,0.9643015873015873,0.9645555555555555,0.9665587301587302,0.9672142857142859,0.9626904761904763
cicids18,CatBoost,shap,0.6,0.9706031746031747,0.9723968253968253,0.9681904761904762,0.9735714285714285,0.9718571428571429,0.9712380952380952,0.9725873015873017,0.9756031746031746,0.9748412698412698,0.9742380952380952,0.9718571428571429,0.9725555555555554,0.9671587301587301,0.9743174603174602,0.9726031746031746,0.9718412698412697,0.9728412698412698,0.976031746031746,0.9746825396825397,0.9745079365079365,0.966,0.967015873015873,0.9653174603174602,0.9689047619047619,0.9668253968253968,0.9672222222222222,0.9678888888888889,0.9691746031746031,0.9703650793650794,0.9684285714285714,0.9725126984126982,0.9728396825396827,0.9677142857142857
cicids18,CatBoost,shap,0.7,0.9780952380952381,0.9754285714285713,0.9738730158730159,0.9787619047619048,0.9763174603174603,0.975015873015873,0.9772698412698412,0.9804444444444443,0.9802698412698412,0.9775238095238096,0.9787142857142856,0.975111111111111,0.9722698412698412,0.9796507936507937,0.9765079365079365,0.9751746031746031,0.9775555555555554,0.9810952380952379,0.9798730158730159,0.9778571428571429,0.972031746031746,0.9707301587301587,0.972920634920635,0.973952380952381,0.9713809523809523,0.9704285714285714,0.9724285714285714,0.9737460317460317,0.9748730158730159,0.9723968253968254,0.9773,0.9773809523809522,0.9724888888888887
cicids18,CatBoost,shap,0.8,0.981031746031746,0.9783809523809522,0.9788095238095237,0.9823174603174603,0.980920634920635,0.9771428571428571,0.9815714285714284,0.9824126984126983,0.9823492063492063,0.9811428571428571,0.9813650793650793,0.9785238095238096,0.9775873015873016,0.9827936507936508,0.9814603174603174,0.9773015873015872,0.9811904761904762,0.9824761904761905,0.9824126984126983,0.9813809523809522,0.9750952380952381,0.9761587301587301,0.9792539682539682,0.9792222222222222,0.9776825396825396,0.9741904761904763,0.9784761904761905,0.9766507936507937,0.9778253968253967,0.9776825396825396,0.9806079365079364,0.9806492063492064,0.9772238095238095
cicids18,CatBoost,shap,0.9,0.983015873015873,0.9818412698412697,0.981904761904762,0.9835238095238094,0.9832698412698412,0.9796031746031746,0.9832222222222222,0.9836031746031745,0.9834761904761904,0.9835873015873015,0.983095238095238,0.9816825396825396,0.9815555555555554,0.9835714285714284,0.9833492063492063,0.9796666666666666,0.9832380952380951,0.9836031746031745,0.9833968253968253,0.9835714285714284,0.9820634920634921,0.9819682539682539,0.9822857142857142,0.9828888888888889,0.9826190476190476,0.9804126984126983,0.9830793650793651,0.9824603174603174,0.9832063492063492,0.9824761904761904,0.9827047619047617,0.9826730158730157,0.9823460317460316
cicids18,CatBoost,shap,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
